,id,url,name,description,host_id,host_name,country,city,price,availability_30,availability_60,availability_90,availability_365,amenities,no_of_reviews,review_score,latitude,longitude
3533,6180741,https://www.airbnb.com/rooms/6180741,2BR  Lower East Side,"A cozy two bedroom in the lower east side. Comfortably fits 4 and is just minutes away from the amazing restaurants and bars of the LES and Chinatown.  Fully functional kitchen and in-unit washer and dryer. *AC during the summer. Perfect for a small group of travelers and tourist who are here to visit the big apple! You will have access to the entire apartment, which includes two bedrooms, a kitchen, bathroom and living room.  The F train (orange line) is a 3 min walk from the apt.  Citibikes and the bus are also very close and convenient for getting around the city! * The Apartment is on the 5th floor of a typical New York, pre-war building and there is no elevator or doorman. * The apartment was recently renovated with new appliances and redone interior.  Which you will enjoy. Super fast subway ride to Midtown attractions, Times Square, Madison Square Garden (MSG), Empire State Building,Rockefeller Center and and Central Park. The Lower East Side is one of the most iconic neighborhoo",14318669,Grady & Cristina,United States,New York,210.0,0,0,0,0,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox']",44,9.0,40.71526,-73.9867
3534,6183610,https://www.airbnb.com/rooms/6183610,MAUI Oceanfront Condo. A 1 bd.1 ba.,"DIRECT OCEANFRONT. Oceanfront lawn, terrific views, full kitchen, washer/dryer,  granite counters, tile floors, oceanfront lanai, all supplies, beach gear,  quiet with pool, jacuzzi/spa, BBQ, quality queen bed,  free wi-fi & parking.  Nearby uninhabited 5 mile beach walk, Rooms have louvered windows /screens  that allow cooling breezes.  No smoking allowed. The neighborhood is  peaceful and scenic. Centrally located to explore all of Maui, 18 minutes to airport. Adults only.  No pets or animals. Panoramic views of the ocean; ocean sounds  thoughout the condo day & nite, private 3rd floor balcony away from the pool area. Abundant free parking. Popular honeymoon quality condo: granite counters, tile floors, Egyptian cotton linens, recessed lightings.  Fully equipped kitchen.; washer, dryer,detergent, soaps, hair dryer, iron, ironing board, shampoo, conditioner, sun lotions, coffee, beach gear, binoculars for whale watching, etc. Your own private use of the entire condo. Only by phone or ",2173007,Ron,United States,Maui,179.0,0,1,8,44,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Hot tub', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Beach essentials', 'Beachfront']",65,10.0,20.79501,-156.50749
3535,6184600,https://www.airbnb.com/rooms/6184600,Double Bedroom in shared Apt by Boqueria & Ramblas,"Spacious bright double bedroom with private balcony in a brand renewed shared apartment located in the heart of BCN in the eclectic neighbourhood of Raval where the coolest venues are.  Walking distance from all place of interest, around the corner from Ramblas (Liceu). The apartment that cannot be more centric is located at the 3rd floor and the stairs are narrow, as an expert traveller I always suggest to bring small luggage it gives you more freedom beside I provide towels, sheets, soaps and everything you need. The guest room is quite big with a private balcony, next to the entrance door and the bathroom. Balconing is not recommended as the street below is very hard :-) On the other side of the flat after the living room there is my room.  I live in the red light street, so if you don't like to see prostitutes in the street please don't choose my place or if you come do not give me a bad evaluation for the location, location is perfect and they were here before me and you. - There ",1893978,Tizz,Spain,Barcelona,55.0,23,53,83,258,"['Wifi', 'Paid parking off premises', 'Smoking allowed', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Refrigerator', 'Dishes and silverware', 'Single level home', 'Patio or balcony', 'Long term stays allowed', 'Wide doorway', 'Step-free access', 'Wide doorway', 'Step-free access', 'Wide entryway', 'Host greets you']",147,9.0,41.38069,2.1709
3536,6185608,https://www.airbnb.com/rooms/6185608,"Charming apartment, Plateau","Charmant appartement sur une des plus belles rues du plateau mont-royal. Vous trouverez à quelques pas boulangeries, petits restos, cafés sympas et épiceries fines. Le parc laurier est a 5 minutes de marche, le métro à 10 et des bixi se trouvent au coin de la rue. Bienvenue ! Peut loger confortablement 4 personnes Wifi inclus Wifi, Tv, quelques dvd, romans, laveuse, sécheuse, bbq sur la terrasse Nous habitons le rez de chaussée et serons disponibles s'il y a quoi que ce soit possibilité de se stationner sans vignette dans la rue",6530888,Marie-Andrée Et Stéphane,Canada,Montreal,54.0,0,11,11,29,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Long term stays allowed', 'Host greets you']",62,9.0,45.53647,-73.58404
3537,6201263,https://www.airbnb.com/rooms/6201263,Double Room front near Central - FREE WIFI -,"Double room, queen bed, desk and wardrobe. House has 6 rooms, 2 bathrooms and new kitchen with dishwasher.  Laundry with washing machine. Suit eco minded travellers and yogis.  We compost and have solar panels. Pincode entry for 24 hr access. We have a small herb and vege garden and compost all our scraps.  We have rear lane access and bikes are also avail on request.  We can also give you free access to the pool across the road, only one person at a time as we have one pass.  The doors to the adjoining room were replaced with a wall in Sept 2015 so any noise issues have been addressed (see pics). We also had the place sprayed in Dec 2015 so there are less cockroaches but these are very common in Sydney so you may still see a few :) Guests have access to the kitchen/dining room, two bathrooms, the backyard/garden and front porch.  The house is kept very clean and the people are super friendly.   This is Sydney though so you will see cockroaches, they will not harm you but if they freak",4399722,Yoco,Australia,Sydney,55.0,0,2,16,17,"['Internet', 'Wifi', 'Kitchen', 'Dog(s)', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Keypad', 'Hot water', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Garden or backyard']",60,9.0,-33.88953,151.20558
3538,6214138,https://www.airbnb.com/rooms/6214138,"Tranquil apartment in Nişantaşı,istanbul",ses,32221868,Ilhan,Turkey,Istanbul,269.0,0,0,18,293,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Doorman', 'Breakfast', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",14,10.0,41.04632,28.99775
3539,6225501,https://www.airbnb.com/rooms/6225501,1-bedroom in heart of Williamsburg!,"Hi there, and welcome! This second-floor spacious apartment is owned by me, has 2 A/C units (living room and bedroom), 2 Juliet balconies, and lots of space to relax. At Bedford Ave and South 1st Street, so you're in the heart of Williamsburg! This is a spacious (approximately 725 square feet) one-bedroom with a queen-sized bed. The unit will comfortably accommodate 2 adults (additional guests are not permitted). There is one bathroom with a shower and tub. The kitchen is generously-sized for a city apartment, and is equipped with a dishwasher. There are two Juliet balconies, if you prefer to open the doors and let some light and air in. PLEASE NOTE: The rooftop, gym, and any other common areas (except for lobby, elevator, and stairs) are strictly OFF-LIMITS to guests. Also: in case anyone in my building asks (which probably won't happen), please just say that you're friends visiting from out of town.  The apartment is on the second floor, and can be accessed via the stairs or elevator",150832,Katie,United States,New York,150.0,0,0,0,0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Pets live on this property', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water']",95,9.0,40.71479,-73.96048
3540,6240880,https://www.airbnb.com/rooms/6240880,2bedroom Waikiki Sweet home,"Fully renovated condo conveniently located in the gateway of Waikiki with easy access to shops, restaurants and the beach. Swimming Pool, Sun Deck, BBQ. My condo was renovated and is fully furnished with full kitchen.  Relax on your personal lanai overlooking the city. Free Wi-Fi, Cable TV, Flat screen TV. The newly renovated kitchen includes a full size refrigerator, stove, oven, microwave, coffee maker, flatware, utensils, wine opener and more... Welcome to our tastefully upgraded and vacation outfitted two bedroom, one bath, It is a short stroll to the beach, local eateries, and shopping.  Located at the gateway to Waikiki, with easy access to the Kalakaua Avenue Strip, and Honolulu's renown Ala Moana Shopping Center and beach park are walking distance. Enjoy the best honolulu and Waikiki have to offer. Waikiki beach via Fort DeRussy Park is two and a half blocks away, 8-10 minutes on foot. Vacation like a tourist, live and dine like a local from this versatile location!  The condo ",28585183,Jooannah,United States,Oahu,229.0,14,44,74,349,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Long term stays allowed']",108,9.0,21.28713,-157.83263
3541,6242962,https://www.airbnb.com/rooms/6242962,Carina Park Suites & Residance #2,"Decorated with modern furniture this spacious apartment offer 32'' LED TV, fully equipped kitchen, air conditioning, a work desk and a chair, Laptop safe box and private bathroom with free toiletries and hairdryer. It also has city view. Facilities: Decorated with modern furniture this spacious apartment offer 32'' LED TV, fully equipped kitchen, air conditioning, a work desk and a chair, Laptop safe box and private bathroom with free toiletries and hairdryer. It also has city view. Free wired internet in the apartment and hundreds of international channels free on LED screen television. Free  washing machine at laundry rooms. and also if guest need iron and iron table we can also provide. The guests will be provided with a very detailed guidebook,that will help you experience Istanbul as a native. I'm always available to answer questions and help before, during and after your stay. Neighborhood: My flat located in the center of Nisantası which is the most stylish suburb in Istanbul, H",24787952,Onur Salih,Turkey,Istanbul,295.0,0,0,0,0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Stair gates', 'Crib', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Refrigerator', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Wide doorway', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Accessible-height bed', 'Step-free access', 'Accessible-height toilet', 'Step-free access']",10,9.0,41.05568,28.99212
3542,6246681,https://www.airbnb.com/rooms/6246681,Sun-Drenched Williamsburg Apartment,"We are a warm, ebullient couple looking to rent our apt on a quiet street in the heart of Williamsburg, filled with trendy shops, restaurants, & boutiques. Our home is 650 sq ft. It is spacious, clean, & well-decorated with a beautiful outdoor deck.",27428499,Allyssa,United States,New York,190.0,0,0,0,0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials']",1,6.0,40.71475,-73.93782
